season,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,hr_,temp_,hum_,casual,registered,cnt
1,3,19,0,5,1,2,0.46,0.88,4,2,4,23,273,296
1,3,20,0,5,1,1,0.46,0.88,4,2,4,31,204,235
1,3,21,0,5,1,2,0.44,0.94,4,2,4,8,144,152
1,3,22,0,5,1,2,0.44,0.94,4,2,4,16,132,148
1,3,23,0,5,1,2,0.44,0.94,4,2,4,22,104,126
1,3,0,0,6,0,2,0.44,0.94,1,2,4,13,87,100
1,3,1,0,6,0,2,0.44,0.94,1,2,4,12,57,69
1,3,2,0,6,0,2,0.44,0.88,1,2,4,10,32,42
1,3,3,0,6,0,2,0.44,0.88,1,2,4,2,24,26
1,3,4,0,6,0,2,0.42,0.94,1,2,4,0,2,2
1,3,5,0,6,0,2,0.42,0.94,1,2,4,5,3,8
1,3,6,0,6,0,2,0.42,0.94,1,2,4,1,29,30
1,3,7,0,6,0,2,0.4,1.0,2,2,4,29,57,86
1,3,8,0,6,0,2,0.42,0.94,2,2,4,63,155,218
1,3,9,0,6,0,2,0.44,0.88,2,2,4,104,217,321
1,3,10,0,6,0,2,0.5,0.77,2,2,3,140,303,443
1,3,11,0,6,0,2,0.52,0.77,2,3,3,226,359,585
1,3,12,0,6,0,1,0.56,0.68,2,3,3,286,365,651
1,3,13,0,6,0,1,0.6,0.6,3,3,2,286,400,686
1,3,14,0,6,0,1,0.62,0.53,3,3,2,352,338,690
1,3,15,0,6,0,1,0.64,0.53,3,3,2,357,322,679
1,3,16,0,6,0,1,0.64,0.5,3,3,2,367,318,685
1,3,17,0,6,0,1,0.64,0.5,3,3,2,291,357,648
1,3,18,0,6,0,1,0.62,0.57,3,3,2,221,339,560
1,3,19,0,6,0,1,0.58,0.64,4,3,3,155,262,417
1,3,20,0,6,0,1,0.56,0.64,4,3,3,89,182,271
1,3,21,0,6,0,1,0.54,0.68,4,3,3,54,169,223
1,3,22,0,6,0,1,0.54,0.68,4,3,3,58,153,211
1,3,23,0,6,0,1,0.5,0.77,4,2,3,34,151,185
1,3,0,0,0,0,1,0.46,0.88,1,2,4,27,80,107
1,3,1,0,0,0,1,0.46,0.82,1,2,4,25,88,113
1,3,2,0,0,0,2,0.46,0.82,1,2,4,15,41,56
1,3,3,0,0,0,2,0.44,0.88,1,2,4,3,15,18
1,3,4,0,0,0,2,0.42,0.94,1,2,4,6,8,14
1,3,5,0,0,0,2,0.4,0.94,1,2,4,0,6,6
1,3,6,0,0,0,2,0.4,0.94,1,2,4,2,9,11
1,3,7,0,0,0,3,0.42,0.88,2,2,4,17,25,42
1,3,8,0,0,0,2,0.42,0.88,2,2,4,25,71,96
1,3,9,0,0,0,2,0.42,0.88,2,2,4,65,113,178
1,3,10,0,0,0,2,0.42,0.88,2,2,4,139,212,351
1,3,11,0,0,0,2,0.44,0.82,2,2,4,129,239,368
1,3,12,0,0,0,2,0.44,0.88,2,2,4,222,281,503
1,3,13,0,0,0,2,0.46,0.82,3,2,4,198,346,544
1,3,14,0,0,0,2,0.5,0.77,3,2,3,218,303,521
1,3,15,0,0,0,1,0.54,0.68,3,3,3,240,314,554
1,3,16,0,0,0,1,0.54,0.73,3,3,3,229,312,541
1,3,17,0,0,0,1,0.56,0.64,3,3,3,233,308,541
1,3,18,0,0,0,1,0.56,0.64,3,3,3,165,294,459
1,3,19,0,0,0,1,0.56,0.64,4,3,3,118,234,352
1,3,20,0,0,0,1,0.52,0.77,4,3,3,59,139,198
1,3,21,0,0,0,1,0.52,0.72,4,3,3,44,129,173
1,3,22,0,0,0,1,0.5,0.77,4,2,3,21,79,100
1,3,23,0,0,0,1,0.48,0.82,4,2,4,7,39,46
1,3,0,0,1,1,1,0.48,0.82,1,2,4,4,19,23
1,3,1,0,1,1,1,0.46,0.88,1,2,4,0,15,15
1,3,2,0,1,1,1,0.46,0.88,1,2,4,1,7,8
1,3,3,0,1,1,1,0.46,0.88,1,2,4,0,2,2
1,3,4,0,1,1,1,0.44,0.94,1,2,4,0,3,3
1,3,5,0,1,1,1,0.44,0.94,1,2,4,0,31,31
1,3,6,0,1,1,1,0.46,0.88,1,2,4,2,118,120
1,3,7,0,1,1,1,0.46,0.88,2,2,4,25,329,354
1,3,8,0,1,1,1,0.46,0.88,2,2,4,16,563,579
1,3,9,0,1,1,1,0.5,0.72,2,2,3,55,276,331
1,3,10,0,1,1,1,0.52,0.72,2,3,3,56,128,184
1,3,11,0,1,1,1,0.56,0.68,2,3,3,56,145,201
1,3,12,0,1,1,1,0.6,0.64,2,3,3,71,211,282
1,3,13,0,1,1,1,0.62,0.61,3,3,2,69,194,263
1,3,14,0,1,1,2,0.64,0.57,3,3,2,60,200,260
1,3,15,0,1,1,1,0.64,0.57,3,3,2,97,189,286
1,3,16,0,1,1,1,0.66,0.5,3,3,2,65,320,385
1,3,17,0,1,1,1,0.64,0.53,3,3,2,106,615,721
1,3,18,0,1,1,1,0.64,0.57,3,3,2,120,681,801
1,3,19,0,1,1,1,0.62,0.61,4,3,2,86,463,549
1,3,20,0,1,1,1,0.6,0.64,4,3,3,34,296,330
1,3,21,0,1,1,1,0.6,0.64,4,3,3,33,190,223
1,3,22,0,1,1,2,0.56,0.73,4,3,3,17,131,148
1,3,23,0,1,1,2,0.56,0.78,4,3,3,9,45,54
1,3,0,0,2,1,2,0.56,0.78,1,3,3,5,24,29
1,3,1,0,2,1,1,0.54,0.88,1,3,4,6,9,15
1,3,2,0,2,1,1,0.54,0.88,1,3,4,2,8,10
1,3,3,0,2,1,2,0.54,0.88,1,3,4,0,3,3
1,3,4,0,2,1,2,0.52,0.88,1,3,4,0,6,6
1,3,5,0,2,1,2,0.52,0.94,1,3,4,0,20,20
1,3,6,0,2,1,2,0.52,0.94,1,3,4,6,94,100
1,3,7,0,2,1,3,0.52,0.94,2,3,4,3,167,170
1,3,8,0,2,1,2,0.52,0.88,2,3,4,28,488,516
1,3,9,0,2,1,2,0.54,0.88,2,3,4,41,284,325
1,3,10,0,2,1,1,0.54,0.88,2,3,4,44,119,163
1,3,11,0,2,1,1,0.58,0.83,2,3,4,74,156,230
1,3,12,0,2,1,1,0.6,0.78,2,3,3,56,205,261
1,3,13,0,2,1,1,0.6,0.78,3,3,3,77,207,284
1,3,14,0,2,1,2,0.6,0.73,3,3,3,66,182,248
1,3,15,0,2,1,2,0.62,0.69,3,3,3,67,177,244
1,3,16,0,2,1,1,0.62,0.66,3,3,3,99,332,431
1,3,17,0,2,1,1,0.6,0.73,3,3,3,108,642,750
1,3,18,0,2,1,1,0.6,0.69,3,3,3,136,665,801
1,3,19,0,2,1,1,0.58,0.73,4,3,3,75,480,555
1,3,20,0,2,1,1,0.58,0.68,4,3,3,78,299,377
1,3,21,0,2,1,1,0.56,0.73,4,3,3,38,239,277
1,3,22,0,2,1,1,0.54,0.77,4,3,3,32,156,188
1,3,23,0,2,1,1,0.52,0.83,4,3,4,10,80,90
2,3,0,0,3,1,1,0.52,0.88,1,3,4,4,29,33
2,3,1,0,3,1,1,0.52,0.83,1,3,4,4,22,26
2,3,2,0,3,1,1,0.5,0.88,1,2,4,2,8,10
2,3,3,0,3,1,2,0.5,0.88,1,2,4,1,7,8
2,3,4,0,3,1,2,0.5,0.88,1,2,4,0,4,4
2,3,5,0,3,1,2,0.5,0.88,1,2,4,4,35,39
2,3,6,0,3,1,2,0.48,0.94,1,2,4,10,139,149
2,3,7,0,3,1,3,0.48,0.94,2,2,4,34,338,372
2,3,8,0,3,1,3,0.48,0.94,2,2,4,33,502,535
2,3,9,0,3,1,2,0.5,0.88,2,2,4,38,255,293
2,3,10,0,3,1,2,0.52,0.83,2,3,4,30,124,154
2,3,11,0,3,1,2,0.52,0.83,2,3,4,38,154,192
2,3,12,0,3,1,2,0.54,0.77,2,3,3,58,171,229
2,3,13,0,3,1,2,0.54,0.83,3,3,4,81,222,303
2,3,14,0,3,1,2,0.56,0.78,3,3,3,74,151,225
2,3,15,0,3,1,2,0.56,0.78,3,3,3,68,175,243
2,3,16,0,3,1,1,0.58,0.73,3,3,3,91,287,378
2,3,17,0,3,1,1,0.6,0.69,3,3,3,113,616,729
2,3,18,0,3,1,1,0.6,0.69,3,3,3,152,627,779
2,3,19,0,3,1,1,0.6,0.64,4,3,3,86,496,582
2,3,20,0,3,1,1,0.56,0.78,4,3,3,76,298,374
2,3,21,0,3,1,1,0.54,0.83,4,3,4,47,204,251
2,3,22,0,3,1,1,0.52,0.83,4,3,4,41,156,197
2,3,23,0,3,1,1,0.54,0.77,4,3,3,37,88,125
2,3,0,0,4,1,1,0.52,0.83,1,3,4,9,32,41
2,3,1,0,4,1,1,0.52,0.83,1,3,4,14,16,30
2,3,2,0,4,1,1,0.52,0.83,1,3,4,1,5,6
2,3,3,0,4,1,1,0.52,0.83,1,3,4,0,7,7
2,3,4,0,4,1,2,0.48,1.0,1,2,4,0,6,6
2,3,5,0,4,1,2,0.48,1.0,1,2,4,2,32,34
2,3,6,0,4,1,2,0.48,1.0,1,2,4,10,126,136
2,3,7,0,4,1,2,0.48,1.0,2,2,4,29,332,361
2,3,8,0,4,1,2,0.5,0.94,2,2,4,51,598,649
2,3,9,0,4,1,2,0.5,0.94,2,2,4,41,277,318
2,3,10,0,4,1,2,0.5,1.0,2,2,4,32,110,142
2,3,11,0,4,1,2,0.52,0.94,2,3,4,53,166,219
2,3,12,0,4,1,2,0.54,0.88,2,3,4,48,224,272
2,3,13,0,4,1,1,0.58,0.78,3,3,3,83,215,298
2,3,14,0,4,1,1,0.6,0.73,3,3,3,96,161,257
2,3,15,0,4,1,1,0.62,0.69,3,3,3,102,202,304
2,3,16,0,4,1,1,0.64,0.65,3,3,3,125,300,425
2,3,17,0,4,1,1,0.66,0.65,3,3,3,154,656,810
2,3,18,0,4,1,1,0.66,0.65,3,3,3,147,654,801
2,3,19,0,4,1,1,0.66,0.61,4,3,2,117,469,586
2,3,20,0,4,1,1,0.62,0.73,4,3,3,64,360,424
2,3,21,0,4,1,1,0.58,0.78,4,3,3,66,308,374
2,3,22,0,4,1,1,0.56,0.83,4,3,4,56,164,220
2,3,23,0,4,1,1,0.56,0.83,4,3,4,34,117,151
2,3,0,0,5,1,1,0.56,0.83,1,3,4,30,65,95
2,3,1,0,5,1,1,0.54,0.88,1,3,4,18,32,50
2,3,2,0,5,1,1,0.54,0.88,1,3,4,12,20,32
2,3,3,0,5,1,1,0.52,0.88,1,3,4,4,6,10
2,3,4,0,5,1,2,0.5,0.94,1,2,4,0,3,3
2,3,5,0,5,1,2,0.5,0.94,1,2,4,5,29,34
2,3,6,0,5,1,2,0.5,0.88,1,2,4,6,110,116
2,3,7,0,5,1,2,0.5,0.93,2,2,4,28,318,346
2,3,8,0,5,1,2,0.5,0.94,2,2,4,47,615,662
2,3,9,0,5,1,2,0.52,0.9,2,3,4,75,305,380
2,3,10,0,5,1,2,0.56,0.88,2,3,4,125,150,275
2,3,11,0,5,1,2,0.62,0.73,2,3,3,131,187,318
2,3,12,0,5,1,2,0.66,0.61,2,3,2,199,272,471
2,3,13,0,5,1,2,0.7,0.48,3,4,1,172,256,428
2,3,14,0,5,1,2,0.72,0.42,3,4,1,208,224,432
2,3,15,0,5,1,2,0.72,0.42,3,4,1,191,281,472
2,3,16,0,5,1,2,0.72,0.42,3,4,1,219,370,589
2,3,17,0,5,1,2,0.72,0.42,3,4,1,264,693,957
2,3,18,0,5,1,1,0.7,0.45,3,4,1,237,593,830
2,3,19,0,5,1,1,0.66,0.5,4,3,2,213,473,686
2,3,20,0,5,1,1,0.66,0.47,4,3,1,117,328,445
2,3,21,0,5,1,1,0.62,0.53,4,3,2,64,220,284
2,3,22,0,5,1,1,0.6,0.64,4,3,3,53,218,271
2,3,23,0,5,1,1,0.6,0.69,4,3,3,51,125,176
2,3,0,0,6,0,1,0.58,0.68,1,3,3,45,111,156
2,3,1,0,6,0,1,0.56,0.73,1,3,3,20,108,128
2,3,2,0,6,0,1,0.54,0.77,1,3,3,14,55,69
2,3,3,0,6,0,1,0.54,0.77,1,3,3,10,22,32
2,3,4,0,6,0,1,0.52,0.83,1,3,4,1,6,7
2,3,5,0,6,0,2,0.52,0.83,1,3,4,0,4,4
2,3,6,0,6,0,2,0.52,0.83,1,3,4,4,24,28
2,3,7,0,6,0,2,0.5,0.88,2,2,4,25,45,70
2,3,8,0,6,0,2,0.5,0.94,2,2,4,41,113,154
2,3,9,0,6,0,2,0.52,0.83,2,3,4,96,153,249
2,3,10,0,6,0,2,0.52,0.88,2,3,4,148,197,345
2,3,11,0,6,0,2,0.5,0.94,2,2,4,98,175,273
2,3,12,0,6,0,3,0.52,0.94,2,3,4,61,122,183
2,3,13,0,6,0,3,0.52,0.94,3,3,4,62,134,196
2,3,14,0,6,0,3,0.52,0.88,3,3,4,63,160,223
2,3,15,0,6,0,3,0.5,0.94,3,2,4,118,172,290
2,3,16,0,6,0,3,0.5,0.94,3,2,4,49,128,177
2,3,17,0,6,0,3,0.5,0.88,3,2,4,47,68,115
2,3,18,0,6,0,3,0.46,0.94,3,2,4,27,110,137
2,3,19,0,6,0,3,0.46,0.94,4,2,4,28,105,133
2,3,20,0,6,0,3,0.44,1.0,4,2,4,31,80,111
2,3,21,0,6,0,3,0.44,1.0,4,2,4,16,88,104
2,3,22,0,6,0,3,0.44,1.0,4,2,4,12,71,83
2,3,23,0,6,0,2,0.44,0.94,4,2,4,17,88,105
2,3,0,0,0,0,2,0.44,0.94,1,2,4,18,62,80
2,3,1,0,0,0,2,0.42,1.0,1,2,4,24,65,89
2,3,2,0,0,0,3,0.42,1.0,1,2,4,6,29,35
2,3,3,0,0,0,3,0.42,0.94,1,2,4,8,10,18
2,3,4,0,0,0,2,0.42,0.94,1,2,4,1,7,8
2,3,5,0,0,0,2,0.4,1.0,1,2,4,0,6,6
2,3,6,0,0,0,2,0.4,1.0,1,2,4,5,13,18
2,3,7,0,0,0,2,0.4,0.94,2,2,4,14,25,39
2,3,8,0,0,0,2,0.4,0.94,2,2,4,21,68,89
2,3,9,0,0,0,2,0.4,0.94,2,2,4,26,92,118
2,3,10,0,0,0,2,0.4,0.87,2,2,4,78,172,250
2,3,11,0,0,0,2,0.4,0.94,2,2,4,106,217,323
2,3,12,0,0,0,2,0.4,0.94,2,2,4,122,238,360
2,3,13,0,0,0,2,0.42,0.88,3,2,4,110,257,367
2,3,14,0,0,0,2,0.44,0.88,3,2,4,123,291,414
2,3,15,0,0,0,2,0.44,0.88,3,2,4,139,282,421
2,3,16,0,0,0,1,0.48,0.77,3,2,3,153,339,492
2,3,17,0,0,0,1,0.5,0.72,3,2,3,146,273,419
2,3,18,0,0,0,1,0.5,0.72,3,2,3,202,289,491
2,3,19,0,0,0,1,0.5,0.72,4,2,3,114,261,375
2,3,20,0,0,0,1,0.48,0.77,4,2,3,63,196,259
2,3,21,0,0,0,1,0.48,0.77,4,2,3,25,124,149
2,3,22,0,0,0,1,0.46,0.82,4,2,4,19,92,111
2,3,23,0,0,0,1,0.48,0.82,4,2,4,9,56,65
2,3,0,0,1,1,2,0.48,0.82,1,2,4,10,23,33
2,3,1,0,1,1,1,0.48,0.82,1,2,4,18,10,28
2,3,2,0,1,1,1,0.46,0.88,1,2,4,14,6,20
2,3,3,0,1,1,1,0.46,0.82,1,2,4,0,1,1
2,3,4,0,1,1,1,0.44,0.82,1,2,4,0,4,4
2,3,5,0,1,1,1,0.44,0.77,1,2,3,0,36,36
2,3,6,0,1,1,1,0.42,0.82,1,2,4,7,110,117
2,3,7,0,1,1,1,0.44,0.72,2,2,3,15,355,370
2,3,8,0,1,1,1,0.44,0.62,2,2,2,32,625,657
2,3,9,0,1,1,1,0.46,0.47,2,2,1,37,245,282
2,3,10,0,1,1,1,0.5,0.36,2,2,1,55,98,153
2,3,11,0,1,1,1,0.48,0.31,2,2,1,47,131,178
2,3,12,0,1,1,1,0.48,0.33,2,2,1,63,216,279
2,3,13,0,1,1,1,0.48,0.29,3,2,1,79,222,301
2,3,14,0,1,1,1,0.48,0.33,3,2,1,58,159,217
2,3,15,0,1,1,1,0.48,0.29,3,2,1,66,157,223
2,3,16,0,1,1,1,0.48,0.25,3,2,1,60,245,305
2,3,17,0,1,1,1,0.46,0.24,3,2,1,65,599,664
2,3,18,0,1,1,1,0.44,0.26,3,2,1,90,594,684
2,3,19,0,1,1,1,0.42,0.24,4,2,1,41,417,458
2,3,20,0,1,1,1,0.4,0.26,4,2,1,12,209,221
2,3,21,0,1,1,1,0.38,0.25,4,2,1,11,175,186
2,3,22,0,1,1,1,0.36,0.25,4,2,1,13,80,93
2,3,23,0,1,1,1,0.34,0.25,4,1,1,2,46,48
2,3,0,0,2,1,1,0.32,0.26,1,1,1,1,9,10
2,3,1,0,2,1,1,0.3,0.26,1,1,1,1,4,5
2,3,2,0,2,1,1,0.26,0.3,1,1,1,1,6,7
2,3,3,0,2,1,1,0.26,0.3,1,1,1,0,4,4
2,3,4,0,2,1,1,0.24,0.32,1,1,1,0,3,3
2,3,5,0,2,1,1,0.22,0.37,1,1,1,1,16,17
2,3,6,0,2,1,1,0.22,0.37,1,1,1,5,96,101
2,3,7,0,2,1,1,0.22,0.37,2,1,1,9,277,286
2,3,8,0,2,1,1,0.22,0.37,2,1,1,14,567,581
2,3,9,0,2,1,1,0.24,0.38,2,1,1,8,259,267
2,3,10,0,2,1,1,0.26,0.35,2,1,1,20,118,138
2,3,11,0,2,1,1,0.3,0.31,2,1,1,34,141,175
2,3,12,0,2,1,1,0.32,0.31,2,1,1,34,186,220
2,3,13,0,2,1,1,0.36,0.27,3,2,1,46,165,211
2,3,14,0,2,1,1,0.4,0.24,3,2,1,37,147,184
2,3,15,0,2,1,1,0.42,0.2,3,2,1,42,158,200
2,3,16,0,2,1,1,0.42,0.2,3,2,1,38,267,305
2,3,17,0,2,1,1,0.44,0.16,3,2,1,72,542,614
2,3,18,0,2,1,1,0.42,0.17,3,2,1,67,577,644
2,3,19,0,2,1,1,0.42,0.17,4,2,1,40,377,417
2,3,20,0,2,1,1,0.42,0.17,4,2,1,28,266,294
2,3,21,0,2,1,1,0.36,0.37,4,2,1,21,200,221
2,3,22,0,2,1,1,0.36,0.37,4,2,1,7,127,134
2,3,23,0,2,1,1,0.36,0.37,4,2,1,5,59,64
2,3,0,0,3,1,1,0.36,0.4,1,2,1,1,29,30
2,3,1,0,3,1,1,0.36,0.46,1,2,1,0,8,8
2,3,2,0,3,1,1,0.34,0.49,1,1,2,0,3,3
2,3,3,0,3,1,1,0.34,0.42,1,1,1,1,4,5
2,3,4,0,3,1,1,0.36,0.43,1,2,1,1,0,1
2,3,5,0,3,1,1,0.36,0.43,1,2,1,2,38,40
2,3,6,0,3,1,1,0.36,0.46,1,2,1,4,111,115
2,3,7,0,3,1,1,0.36,0.46,2,2,1,10,348,358
2,3,8,0,3,1,1,0.38,0.46,2,2,1,19,639,658
2,3,9,0,3,1,1,0.4,0.43,2,2,1,16,298,314
2,3,10,0,3,1,1,0.46,0.41,2,2,1,33,140,173
2,3,11,0,3,1,1,0.5,0.42,2,2,1,54,168,222
2,3,12,0,3,1,2,0.54,0.39,2,3,1,50,218,268
2,3,13,0,3,1,1,0.56,0.43,3,3,1,60,213,273
2,3,14,0,3,1,1,0.62,0.38,3,3,1,52,169,221
2,3,15,0,3,1,2,0.62,0.41,3,3,1,47,152,199
2,3,16,0,3,1,3,0.62,0.43,3,3,1,51,170,221
2,3,17,0,3,1,1,0.6,0.6,3,3,2,72,532,604
2,3,18,0,3,1,1,0.6,0.6,3,3,2,61,580,641
2,3,19,0,3,1,1,0.6,0.56,4,3,2,41,415,456
2,3,20,0,3,1,1,0.6,0.56,4,3,2,38,324,362
2,3,21,0,3,1,1,0.58,0.6,4,3,2,28,233,261
2,3,22,0,3,1,1,0.56,0.64,4,3,3,21,151,172
2,3,23,0,3,1,1,0.54,0.68,4,3,3,12,81,93
2,3,0,0,4,1,1,0.54,0.68,1,3,3,10,38,48
2,3,1,0,4,1,1,0.56,0.6,1,3,2,15,18,33
2,3,2,0,4,1,1,0.6,0.28,1,3,1,0,6,6
2,3,3,0,4,1,1,0.58,0.28,1,3,1,1,4,5
2,3,4,0,4,1,1,0.52,0.36,1,3,1,1,8,9
2,3,5,0,4,1,1,0.5,0.45,1,2,1,2,30,32
2,3,6,0,4,1,1,0.46,0.59,1,2,2,3,114,117
2,3,7,0,4,1,1,0.46,0.51,2,2,2,14,353,367
2,3,8,0,4,1,1,0.46,0.47,2,2,1,26,628,654
2,3,9,0,4,1,1,0.48,0.48,2,2,1,22,299,321
2,3,10,0,4,1,1,0.46,0.47,2,2,1,42,124,166
2,3,11,0,4,1,1,0.5,0.45,2,2,1,54,166,220
2,3,12,0,4,1,1,0.5,0.42,2,2,1,64,228,292
2,3,13,0,4,1,1,0.46,0.44,3,2,1,50,223,273
2,3,14,0,4,1,1,0.5,0.42,3,2,1,63,175,238
2,3,15,0,4,1,1,0.52,0.39,3,3,1,109,198,307
2,3,16,0,4,1,1,0.52,0.36,3,3,1,67,321,388
2,3,17,0,4,1,1,0.52,0.38,3,3,1,83,620,703
2,3,18,0,4,1,1,0.5,0.39,3,2,1,83,598,681
2,3,19,0,4,1,1,0.48,0.39,4,2,1,47,421,468
2,3,20,0,4,1,1,0.46,0.38,4,2,1,34,301,335
2,3,21,0,4,1,1,0.44,0.44,4,2,1,10,214,224
2,3,22,0,4,1,1,0.42,0.44,4,2,1,17,135,152
2,3,23,0,4,1,1,0.42,0.47,4,2,1,17,77,94
2,3,0,0,5,1,1,0.4,0.47,1,2,1,10,49,59
2,3,1,0,5,1,1,0.38,0.5,1,2,2,6,21,27
2,3,2,0,5,1,1,0.36,0.53,1,2,2,1,6,7
2,3,3,0,5,1,1,0.34,0.61,1,1,2,0,7,7
2,3,4,0,5,1,1,0.34,0.53,1,1,2,1,1,2
2,3,5,0,5,1,1,0.32,0.61,1,1,2,0,26,26
2,3,6,0,5,1,1,0.32,0.57,1,1,2,5,81,86
2,3,7,0,5,1,1,0.32,0.57,2,1,2,9,280,289
2,3,8,0,5,1,1,0.32,0.66,2,1,3,38,555,593
2,3,9,0,5,1,1,0.34,0.57,2,1,2,29,292,321
2,3,10,0,5,1,2,0.36,0.57,2,2,2,50,137,187
2,3,11,0,5,1,2,0.36,0.53,2,2,2,48,153,201
2,3,12,0,5,1,2,0.38,0.54,2,2,2,62,208,270
2,3,13,0,5,1,3,0.4,0.5,3,2,2,44,198,242
2,3,14,0,5,1,3,0.4,0.54,3,2,2,56,173,229
2,3,15,0,5,1,3,0.42,0.54,3,2,2,73,207,280
2,3,16,0,5,1,3,0.4,0.62,3,2,2,75,292,367
2,3,17,0,5,1,2,0.4,0.62,3,2,2,93,513,606
2,3,18,0,5,1,1,0.42,0.54,3,2,2,68,492,560
2,3,19,0,5,1,1,0.4,0.62,4,2,2,42,353,395
2,3,20,0,5,1,1,0.4,0.62,4,2,2,17,192,209
2,3,21,0,5,1,1,0.38,0.66,4,2,3,30,190,220
2,3,22,0,5,1,1,0.36,0.71,4,2,3,23,130,153
2,3,23,0,5,1,1,0.36,0.71,4,2,3,16,107,123
2,3,0,0,6,0,1,0.38,0.82,1,2,4,12,80,92
2,3,1,0,6,0,2,0.4,0.76,1,2,3,17,65,82
2,3,2,0,6,0,2,0.42,0.77,1,2,3,14,55,69
2,3,3,0,6,0,1,0.4,0.82,1,2,4,10,21,31
2,3,4,0,6,0,1,0.42,0.77,1,2,3,4,4,8
2,3,5,0,6,0,1,0.4,0.82,1,2,4,0,5,5
2,3,6,0,6,0,2,0.36,0.87,1,2,4,7,16,23
2,3,7,0,6,0,2,0.36,0.87,2,2,4,5,39,44
2,3,8,0,6,0,2,0.36,0.87,2,2,4,19,126,145
2,3,9,0,6,0,2,0.4,0.76,2,2,3,62,161,223
2,3,10,0,6,0,2,0.4,0.76,2,2,3,108,205,313
2,3,11,0,6,0,1,0.46,0.72,2,2,3,184,279,463
2,3,12,0,6,0,1,0.48,0.67,2,2,3,263,358,621
2,3,13,0,6,0,1,0.54,0.6,3,3,2,265,373,638
2,3,14,0,6,0,2,0.5,0.63,3,2,2,240,311,551
2,3,15,0,6,0,2,0.52,0.59,3,3,2,275,330,605
2,3,16,0,6,0,2,0.5,0.63,3,2,2,243,292,535
2,3,17,0,6,0,1,0.48,0.67,3,2,3,238,305,543
2,3,18,0,6,0,2,0.44,0.72,3,2,3,102,239,341
2,3,19,0,6,0,1,0.42,0.71,4,2,3,93,191,284
2,3,20,0,6,0,2,0.4,0.71,4,2,3,52,156,208
2,3,21,0,6,0,2,0.4,0.71,4,2,3,36,107,143
2,3,22,0,6,0,2,0.38,0.71,4,2,3,40,116,156
2,3,23,0,6,0,2,0.36,0.76,4,2,3,12,100,112
2,4,0,0,0,0,2,0.36,0.76,1,2,3,8,59,67
2,4,1,0,0,0,2,0.36,0.76,1,2,3,13,49,62
2,4,2,0,0,0,2,0.36,0.76,1,2,3,20,61,81
2,4,3,0,0,0,2,0.34,0.81,1,1,4,4,21,25
2,4,4,0,0,0,2,0.34,0.81,1,1,4,3,9,12
2,4,5,0,0,0,2,0.34,0.81,1,1,4,8,10,18
2,4,6,0,0,0,2,0.36,0.76,1,2,3,9,88,97
2,4,7,0,0,0,2,0.36,0.71,2,2,3,29,55,84
2,4,8,0,0,0,2,0.36,0.76,2,2,3,37,88,125
2,4,9,0,0,0,2,0.36,0.81,2,2,4,102,173,275
2,4,10,0,0,0,2,0.4,0.71,2,2,3,132,228,360
2,4,11,0,0,0,2,0.4,0.71,2,2,3,180,271,451
2,4,12,0,0,0,2,0.42,0.67,2,2,3,187,258,445
2,4,13,0,0,0,2,0.44,0.62,3,2,2,190,274,464
2,4,14,0,0,0,2,0.48,0.55,3,2,2,283,278,561
2,4,15,0,0,0,1,0.5,0.55,3,2,2,295,278,573
2,4,16,0,0,0,1,0.52,0.52,3,3,2,236,275,511
2,4,17,0,0,0,1,0.52,0.55,3,3,2,232,323,555
2,4,18,0,0,0,1,0.52,0.52,3,3,2,153,279,432
2,4,19,0,0,0,1,0.52,0.55,4,3,2,110,236,346
2,4,20,0,0,0,2,0.5,0.59,4,2,2,66,166,232
2,4,21,0,0,0,2,0.5,0.59,4,2,2,33,101,134
2,4,22,0,0,0,3,0.5,0.63,4,2,2,7,61,68
2,4,23,0,0,0,3,0.46,0.72,4,2,3,10,53,63
2,4,0,0,1,1,3,0.44,0.82,1,2,4,6,11,17
2,4,1,0,1,1,3,0.42,0.88,1,2,4,0,5,5
2,4,2,0,1,1,3,0.44,0.94,1,2,4,2,3,5
2,4,4,0,1,1,1,0.4,0.76,1,2,3,2,2,4
2,4,5,0,1,1,1,0.4,0.76,1,2,3,2,22,24
2,4,6,0,1,1,1,0.36,0.71,1,2,3,6,104,110
2,4,7,0,1,1,1,0.34,0.66,2,1,3,12,294,306
2,4,8,0,1,1,1,0.36,0.57,2,2,2,36,553,589
2,4,9,0,1,1,1,0.38,0.54,2,2,2,52,265,317
2,4,10,0,1,1,1,0.4,0.5,2,2,2,85,119,204
2,4,11,0,1,1,1,0.42,0.47,2,2,1,81,128,209
2,4,12,0,1,1,1,0.44,0.44,2,2,1,100,181,281
2,4,13,0,1,1,1,0.46,0.36,3,2,1,97,184,281
2,4,14,0,1,1,1,0.46,0.31,3,2,1,127,141,268
2,4,15,0,1,1,1,0.48,0.33,3,2,1,132,192,324
2,4,16,0,1,1,1,0.5,0.34,3,2,1,104,291,395
2,4,17,0,1,1,1,0.5,0.29,3,2,1,128,601,729
2,4,18,0,1,1,1,0.5,0.27,3,2,1,75,543,618
2,4,19,0,1,1,1,0.5,0.27,4,2,1,66,428,494
2,4,20,0,1,1,1,0.46,0.31,4,2,1,48,281,329
2,4,21,0,1,1,1,0.46,0.28,4,2,1,24,214,238
